rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
25,2.479285955429077,-0.0872,0.3559204030866078,0.77,-0.96,1.73,-0.09,0.1276,0.20747047982785405,0.57,-0.32,0.8899999999999999,0.09,0.9148,0.21641241492422134,1.29,0.45,0.8400000000000001,0.95,-15.558800000000002,108.13273199021037,192.95,-306.66,499.61,-14.18,-2.4616,125.87809333107435,338.44,-241.88,580.3199999999999,2.08,61.431999999999995,85.86274099786628,308.72,-77.01,385.73,48.99,0.9987999999999999,0.2674154071851508,1.61,0.49,1.12,0.97,1.61,0.9987999999999999,0.2674154071851508,1.12,0.49,0.9166666666666666,338.44,131.7092,1.29,-0.45,-0.14,0.31,0.09,0.03,-0.06,1.08,1.06,-0.020000000000000018,30.0,-34.11,-64.11,-69.94,1.22,71.16,43.27,34.08,-9.190000000000005,1,fall
25,2.483701705932617,-0.48080000000000006,0.577919544573464,0.07,-2.0,2.07,-0.24,-0.6312,0.5080872628463211,0.48,-2.0,2.48,-0.84,-0.05760000000000001,0.4600659373031943,0.5,-0.97,1.47,0.22,-55.16120000000001,145.9845590385047,109.21,-501.91,611.12,-11.01,47.17240000000001,146.9874596771212,489.97,-92.96,582.9300000000001,-1.77,51.4068,69.88214118070509,272.27,-39.53,311.79999999999995,32.26,1.0808,0.49893987613739593,2.85,0.41,2.44,0.97,2.85,1.0808,0.49893987613739593,2.44,0.41,0.625,501.91,113.3928,2.0,0.04,-0.81,-0.8500000000000001,-0.95,-0.13,0.82,0.24,-0.65,-0.89,-2.61,-101.74,-99.13,0.78,0.95,0.16999999999999993,27.95,32.26,4.309999999999999,1,fall
25,2.4783356189727783,-0.035199999999999995,0.1930915154359024,0.25,-0.42,0.6699999999999999,0.02,-0.944,0.10136567466356645,-0.66,-1.12,0.4600000000000001,-0.96,0.1192,0.1297086478741234,0.44,-0.05,0.49,0.08,-0.9343999999999995,35.06339557145029,72.4,-79.25,151.65,0.53,-8.9124,33.10915498770695,52.53,-61.13,113.66,-5.37,-1.9555999999999996,44.59464411787586,44.55,-106.35,150.89999999999998,17.42,0.9767999999999999,0.12249897958758674,1.23,0.67,0.5599999999999999,0.98,1.23,0.9767999999999999,0.12249897958758674,0.5599999999999999,0.67,0.5,106.35,50.02440000000001,1.12,0.17,0.03,-0.14,-0.96,-1.06,-0.10000000000000009,-0.02,0.06,0.08,12.0,-11.77,-23.77,-2.67,-23.16,-20.490000000000002,17.42,20.76,3.34,0,normal
15,1.4477102756500244,-0.05466666666666667,0.1276080307966921,0.22,-0.29,0.51,-0.03,-0.9293333333333335,0.11919172230766142,-0.7,-1.12,0.42000000000000015,-0.94,0.22333333333333333,0.08482474930843058,0.41,0.11,0.3,0.22,-24.514666666666667,59.99697574124248,92.69,-103.51,196.2,-41.51,-14.365333333333338,96.10392959608636,132.93,-180.06,312.99,0.78,-14.705999999999998,50.18487077083804,85.19,-116.47,201.66,-25.36,0.9666666666666667,0.11623047711131454,1.14,0.75,0.3899999999999999,0.99,1.14,0.9666666666666667,0.11623047711131454,0.3899999999999999,0.75,0.8571428571428571,180.06,97.72333333333334,1.12,-0.16,0.02,0.18,-0.96,-0.8,0.15999999999999992,0.41,0.11,-0.3,-89.01,-103.51,-14.5,21.62,49.33,27.709999999999997,-56.25,-52.64,3.6099999999999994,0,normal
25,2.429516553878784,-0.1268,0.09965440281292143,0.11,-0.28,0.39,-0.13,-0.8948,0.09849365461794989,-0.63,-1.06,0.43000000000000005,-0.91,0.26520000000000005,0.09929417572714591,0.62,0.14,0.48,0.25,-10.608399999999996,31.50927425378122,32.95,-76.15,109.10000000000001,-5.25,-84.25200000000001,89.58580346982066,53.18,-207.42,260.59999999999997,-86.11,33.973600000000005,36.79636257838538,110.52,-40.79,151.31,32.46,0.9520000000000001,0.09105858919765157,1.1,0.75,0.3500000000000001,0.96,1.1,0.9520000000000001,0.09105858919765157,0.3500000000000001,0.75,0.3333333333333333,207.42,103.046,1.06,-0.02,-0.02,0.0,-0.93,-0.7,0.2300000000000001,0.15,0.25,0.1,-15.51,-76.15,-60.64000000000001,53.18,-86.11,-139.29,12.84,59.37,46.53,0,normal
20,1.9723961353302002,0.217,0.27526255409010963,0.82,-0.06,0.8799999999999999,0.07,-0.4640000000000001,0.526431881933256,0.55,-1.31,1.86,-0.43500000000000005,-0.693,0.6147836589959277,-0.08,-1.88,1.7999999999999998,-0.5650000000000001,-91.59500000000003,106.06909379218214,56.32,-391.39,447.71,-75.84,41.98199999999999,135.97980359326584,440.08,-77.91,517.99,-9.575,20.2485,93.53619633033709,361.59,-92.79,454.38,-8.024999999999999,1.1215000000000002,0.43680990686663934,2.17,0.47,1.7,1.0,2.17,1.1215000000000002,0.43680990686663934,1.7,0.47,0.5263157894736842,440.08,139.68200000000002,1.88,0.03,0.06,0.03,-0.91,-0.23,0.68,-0.15,-0.82,-0.6699999999999999,-36.11,-83.63,-47.519999999999996,-42.55,38.69,81.24,-1.18,47.5,48.68,1,fall
25,2.404132127761841,-0.03559999999999999,0.1619948558854056,0.27,-0.44,0.71,-0.02,-0.9152000000000001,0.1724364617281778,-0.5,-1.2,0.7,-0.94,0.2868,0.13492961127936298,0.57,0.07,0.49999999999999994,0.24,-4.018,41.41740827639187,89.86,-66.9,156.76,-1.91,-0.3547999999999988,87.31808304125784,124.41,-172.63,297.03999999999996,-12.78,-7.1808000000000005,40.69437869861963,79.07,-84.05,163.12,1.28,0.98,0.18241436346954698,1.33,0.61,0.7200000000000001,1.0,1.33,0.98,0.18241436346954698,0.7200000000000001,0.61,0.625,172.63,78.4608,1.2,-0.22,0.14,0.36,-0.95,-0.75,0.19999999999999996,0.33,0.24,-0.09000000000000002,-10.2,15.5,25.7,122.17,-46.21,-168.38,-84.05,2.15,86.2,0,normal
23,2.2363765239715576,0.23565217391304347,0.1786776194703879,0.69,-0.14,0.83,0.2,-0.9365217391304349,0.3237649076336405,-0.33,-1.65,1.3199999999999998,-0.89,0.13608695652173913,0.15753034716104652,0.66,-0.22,0.88,0.13,7.908260869565216,98.17119863937941,208.63,-147.28,355.90999999999997,-7.04,-49.098260869565216,146.89000085568588,210.88,-462.79,673.6700000000001,-46.78,7.06,111.69310274139582,236.7,-258.37,495.07,18.38,1.002608695652174,0.32423640913977825,1.68,0.34,1.3399999999999999,0.97,1.68,1.002608695652174,0.32423640913977825,1.3399999999999999,0.34,0.5454545454545454,462.79,160.50130434782608,1.65,0.08,0.2,0.12000000000000001,-0.89,-0.72,0.17000000000000004,0.22,0.24,0.01999999999999999,0.43,5.74,5.3100000000000005,-36.02,-110.93,-74.91,-136.75,18.38,155.13,0,normal
20,1.9330942630767822,-0.09399999999999999,0.14808958881632928,0.14,-0.38,0.52,-0.095,-0.9670000000000002,0.14974012576179405,-0.53,-1.25,0.72,-0.98,0.11250000000000002,0.08650372672227542,0.33,-0.01,0.34,0.11499999999999999,-2.2465,22.496492656458813,36.43,-54.58,91.00999999999999,-5.78,-18.4065,31.753119908874606,33.34,-105.53,138.87,-14.870000000000001,2.842,33.10380747699099,44.85,-61.25,106.1,1.9449999999999998,0.9919999999999998,0.15902995414634777,1.27,0.55,0.72,0.98,1.27,0.9919999999999998,0.15902995414634777,0.72,0.55,0.8947368421052632,105.53,39.077999999999996,1.25,0.07,-0.03,-0.1,-0.98,-1.03,-0.050000000000000044,0.02,0.04,0.02,-3.94,-54.58,-50.64,-20.38,-21.24,-0.8599999999999994,-3.71,-0.93,2.78,0,normal
24,2.383173942565918,0.16958333333333334,0.5062692114801706,1.82,-1.28,3.1,0.09,-0.41250000000000003,0.7210273467647456,1.36,-2.0,3.3600000000000003,-0.54,-0.55375,0.5187678755432454,0.05,-2.0,2.05,-0.31,-60.75791666666667,106.40475553197253,345.28,-208.41,553.6899999999999,-74.555,-35.5775,97.66392379415014,31.45,-450.72,482.17,-11.06,-15.726250000000002,93.6403076909539,173.59,-386.46,560.05,-7.565,1.1079166666666667,0.5415836614216132,3.02,0.39,2.63,0.995,3.02,1.1079166666666667,0.5415836614216132,2.63,0.39,0.6086956521739131,450.72,121.70291666666667,2.0,0.06,0.11,0.05,-1.01,-0.01,1.0,0.03,-1.02,-1.05,-22.9,-69.15,-46.25000000000001,-16.21,-10.35,5.860000000000001,27.54,5.8,-21.74,1,fall
25,2.4706931114196777,-0.15,0.1819340539866025,0.21,-0.36,0.57,-0.18,-0.9123999999999998,0.12464215445292441,-0.55,-1.16,0.6099999999999999,-0.92,0.2552,0.12017764628526664,0.49,0.02,0.47,0.25,-8.994399999999999,48.66691493201516,56.27,-126.35,182.62,2.34,44.7704,89.0656160965985,211.91,-85.53,297.44,25.14,-31.955999999999996,62.64433740038547,70.93,-166.63,237.56,-27.01,0.9843999999999999,0.10610843510296436,1.21,0.65,0.5599999999999999,1.0,1.21,0.9843999999999999,0.10610843510296436,0.5599999999999999,0.65,0.375,211.91,94.0552,1.16,0.07,0.17,0.1,-0.87,-0.83,0.040000000000000036,0.32,0.13,-0.19,-13.83,-0.89,12.94,-66.99,-40.4,26.589999999999996,41.42,-11.54,-52.96,0,normal
23,2.278294801712036,-0.3247826086956522,0.33876607060460673,0.18,-0.97,1.15,-0.19,-0.5873913043478262,0.5515615632934974,0.75,-1.56,2.31,-0.62,-0.07260869565217391,0.5480313311490034,1.26,-1.26,2.52,0.06,60.81086956521739,92.4431692699035,334.96,-52.79,387.75,45.71,34.95782608695651,128.40285036331136,460.14,-123.5,583.64,7.45,58.74260869565218,148.33335624431734,498.34,-184.03,682.37,39.68,0.9930434782608696,0.40933909906545135,2.01,0.0,2.01,0.96,2.01,0.9930434782608696,0.40933909906545135,2.01,0.0,0.5909090909090909,498.34,133.75739130434783,1.56,-0.0,-0.71,-0.71,-0.0,-0.52,-0.52,-0.0,-0.21,-0.21,-1.65,45.71,47.36,-10.31,-81.18,-70.87,-1.94,46.43,48.37,1,fall
25,2.4698290824890137,0.0248,0.27106456795383643,0.42,-0.84,1.26,0.03,-0.5424,0.48819634028397496,0.97,-1.01,1.98,-0.72,-0.5516000000000001,0.5426453722275718,0.14,-2.0,2.14,-0.64,-45.44519999999999,114.07724415646328,118.41,-374.6,493.01,-56.14,-21.4628,110.40017257383856,325.25,-304.55,629.8,-11.82,-27.084400000000006,89.18642862379154,176.64,-269.71,446.34999999999997,-11.66,1.0432000000000001,0.30990213508998826,2.38,0.69,1.69,1.0,2.38,1.0432000000000001,0.30990213508998826,1.69,0.69,0.5416666666666666,374.6,120.60640000000001,2.0,-0.06,0.11,0.16999999999999998,-0.97,-0.63,0.33999999999999997,0.14,-0.78,-0.92,-56.14,-6.61,49.53,-11.82,13.22,25.04,0.63,3.54,2.91,1,fall
24,2.3303489685058594,-0.43875,0.3859073159733294,0.01,-1.31,1.32,-0.26,-0.6745833333333334,0.292515018814221,0.19,-1.08,1.27,-0.765,0.11958333333333333,0.33476116296829306,0.77,-0.55,1.32,0.215,-15.500416666666672,155.3046862441184,498.63,-362.67,861.3,-30.060000000000002,22.78708333333334,126.1710224941137,379.56,-299.71,679.27,3.6050000000000004,33.6875,76.6781628258517,218.93,-198.49,417.42,28.130000000000003,0.9691666666666667,0.23496376532242744,1.54,0.51,1.03,0.95,1.54,0.9691666666666667,0.23496376532242744,1.03,0.51,0.6521739130434783,498.63,114.81625000000001,1.31,0.01,-0.73,-0.74,-0.88,-0.56,0.31999999999999995,0.35,-0.06,-0.41,-17.91,31.19,49.1,5.07,-6.93,-12.0,14.75,-10.46,-25.21,1,fall
25,2.47395658493042,0.35,0.15821925715074425,0.76,-0.02,0.78,0.36,-0.18600000000000003,0.27862758896658696,0.85,-0.52,1.37,-0.27,0.8044,0.130673894357927,1.24,0.6,0.64,0.8,-31.266399999999997,105.34172590036043,154.56,-341.66,496.22,-4.66,15.920399999999999,103.11573435061531,230.0,-233.8,463.8,-1.8,-53.19839999999999,82.45608809542205,76.98,-215.37,292.35,-9.77,0.9416,0.18006202635018112,1.68,0.74,0.94,0.92,1.68,0.9416,0.18006202635018112,0.94,0.74,0.6666666666666666,341.66,98.87200000000001,1.24,0.41,0.24,-0.16999999999999998,-0.29,-0.52,-0.23000000000000004,0.8,0.7,-0.10000000000000009,-84.46,-4.66,79.8,-41.68,-5.48,36.2,76.98,-75.82,-152.8,1,fall
25,2.470142126083374,-0.0436,0.16484538210092511,0.31,-0.25,0.56,-0.1,-0.4596,0.322690253958808,0.26,-0.8,1.06,-0.62,0.7492,0.21307119311003386,1.2,0.4,0.7999999999999999,0.67,24.551199999999994,98.36630183147072,302.78,-123.76,426.53999999999996,-3.18,-21.584400000000002,71.8345758252946,203.27,-134.6,337.87,-20.99,-6.3804,65.10568712229883,127.5,-143.96,271.46000000000004,-12.57,0.9644000000000001,0.11881638495314242,1.23,0.79,0.43999999999999995,0.94,1.23,0.9644000000000001,0.11881638495314242,0.43999999999999995,0.79,0.7916666666666666,302.78,101.6172,1.2,-0.15,0.2,0.35,-0.69,0.15,0.84,0.62,1.02,0.4,-57.24,-123.76,-66.52000000000001,-52.72,203.27,255.99,20.3,50.98,30.679999999999996,1,fall
25,2.4840939044952393,0.45640000000000003,0.3283656498478487,1.21,0.04,1.17,0.38,-0.8072,0.38924628022200375,-0.36,-1.82,1.46,-0.59,0.16160000000000005,0.15550133975842995,0.45,-0.16,0.61,0.14,-1.910399999999999,47.66660531581134,129.86,-71.34,201.20000000000002,-11.05,-18.2264,78.76784442694029,120.24,-162.75,282.99,-39.56,7.5691999999999995,58.72316691618962,119.28,-118.73,238.01,2.43,0.9748,0.4613939025749401,1.88,0.39,1.4899999999999998,0.9,1.88,0.9748,0.4613939025749401,1.4899999999999998,0.39,0.625,162.75,79.5124,1.82,0.16,0.18,0.01999999999999999,-0.44,-0.58,-0.13999999999999996,0.13,0.17,0.04000000000000001,-18.72,-32.32,-13.600000000000001,56.85,16.84,-40.010000000000005,-15.16,-15.65,-0.4900000000000002,0,normal
25,2.4803364276885986,0.0368,0.1610827944464171,0.49,-0.2,0.69,-0.03,-0.8775999999999999,0.3870215325620354,-0.08,-2.0,1.92,-0.95,-0.16799999999999998,0.4764276790167982,0.19,-1.64,1.8299999999999998,0.1,-49.4024,76.60818071415957,76.32,-237.1,313.41999999999996,-9.62,-12.0372,50.461244495156876,67.42,-179.41,246.82999999999998,-9.37,-27.1496,62.94207254028633,19.79,-278.31,298.1,-5.15,0.9919999999999999,0.4564172068038919,2.61,0.11,2.5,0.97,2.61,0.9919999999999999,0.4564172068038919,2.5,0.11,0.75,278.31,68.1572,2.0,-0.03,0.15,0.18,-0.9,-0.65,0.25,0.14,-0.5,-0.64,-7.8,-31.25,-23.45,-6.38,30.44,36.82,6.87,-10.6,-17.47,0,normal
20,1.949479103088379,-0.1545,0.3869105023672855,0.27,-1.07,1.34,0.035,-0.4255000000000001,0.5416492844714382,0.95,-1.57,2.52,-0.39,0.649,0.4234432789953287,1.49,0.1,1.39,0.66,27.729000000000003,170.72193874065638,416.46,-251.56,668.02,16.13,-9.204500000000003,136.16313943884413,295.48,-277.25,572.73,4.1,29.681999999999995,121.67689598622292,328.69,-182.57,511.26,10.605,1.0425,0.3714817414228138,2.1,0.51,1.59,0.975,2.1,1.0425,0.3714817414228138,1.59,0.51,0.3684210526315789,416.46,165.9475,1.57,0.05,0.11,0.06,-0.91,-0.14,0.77,0.14,1.0,0.86,54.99,-47.13,-102.12,10.7,-2.5,-13.2,31.94,50.56,18.62,1,fall
25,2.4803638458251953,0.1476,0.1041345283755585,0.38,-0.1,0.48,0.13,-0.936,0.31489416211377014,-0.44,-1.77,1.33,-0.87,0.126,0.11357816691600547,0.38,-0.06,0.44,0.14,8.335999999999999,57.53527302157057,107.51,-84.67,192.18,13.68,-93.52960000000002,101.3995157565689,83.43,-291.45,374.88,-85.68,13.365199999999998,75.99786220238917,162.17,-125.13,287.29999999999995,29.11,0.9688,0.31623198235894273,1.84,0.47,1.37,0.93,1.84,0.9688,0.31623198235894273,1.37,0.47,0.625,291.45,128.9964,1.77,0.1,0.2,0.1,-0.97,-0.8,0.16999999999999993,0.03,0.32,0.29000000000000004,107.51,38.05,-69.46000000000001,-291.45,-85.68,205.76999999999998,57.16,-103.45,-160.61,0,normal
25,3.294105291366577,-0.0692,0.12542992731667618,0.15,-0.32,0.47,-0.09,-0.9244000000000001,0.10348429832588132,-0.72,-1.12,0.40000000000000013,-0.92,0.25920000000000004,0.11891593669479293,0.46,-0.03,0.49,0.27,-14.4284,26.806514083956035,37.89,-60.89,98.78,-20.99,-70.1168,78.50523579779038,67.31,-197.13,264.44,-82.4,19.0512,38.906176707561485,84.23,-51.57,135.8,13.11,0.978,0.10515861036231573,1.15,0.73,0.41999999999999993,0.98,1.15,0.978,0.10515861036231573,0.41999999999999993,0.73,0.8333333333333334,197.13,91.5992,1.12,-0.05,-0.12,-0.06999999999999999,-0.77,-1.03,-0.26,0.24,0.19,-0.04999999999999999,-47.56,-27.56,20.000000000000004,-98.93,67.31,166.24,13.11,-29.65,-42.76,0,normal
24,2.3241074085235596,0.31375000000000003,0.31112436350311334,0.81,-0.33,1.1400000000000001,0.315,-0.88125,0.5180172273448895,-0.11,-2.0,1.89,-0.835,0.16333333333333336,0.3713157178451251,0.68,-0.5,1.1800000000000002,0.22499999999999998,7.849166666666666,79.87459061154755,120.58,-209.02,329.6,11.595,-62.84708333333333,243.1678577601179,470.85,-435.39,906.24,-93.955,29.435,101.88409988165795,207.71,-212.28,419.99,64.465,1.0808333333333333,0.4730742810197135,2.19,0.48,1.71,0.98,2.19,1.0808333333333333,0.4730742810197135,1.71,0.48,0.43478260869565216,470.85,224.17708333333334,2.0,0.44,-0.23,-0.67,-0.99,-0.22,0.77,-0.01,-0.43,-0.42,120.58,-18.69,-139.27,-194.4,-49.13,145.27,112.34,73.5,-38.84,0,normal
23,2.2709765434265137,-0.05565217391304348,0.11317026942365616,0.1,-0.23,0.33,-0.07,-0.9621739130434783,0.18850986281743096,-0.69,-1.48,0.79,-0.93,0.14608695652173911,0.11236058555281184,0.31,-0.07,0.38,0.16,-2.0178260869565214,25.20133202766035,76.61,-36.53,113.14,-9.69,12.547391304347824,28.897691668963223,54.43,-56.09,110.52000000000001,11.43,-7.265652173913042,29.825664486400566,54.93,-76.02,130.95,-5.66,0.9869565217391303,0.1873847471867998,1.49,0.7,0.79,0.97,1.49,0.9869565217391303,0.1873847471867998,0.79,0.7,0.09090909090909091,76.61,37.39304347826087,1.48,-0.16,-0.1,0.06,-0.84,-0.76,0.07999999999999996,0.17,-0.07,-0.24000000000000002,9.69,-15.88,-25.57,0.3,17.02,16.72,-41.04,-18.46,22.58,0,normal
23,2.1265079975128174,0.4373913043478262,0.5359631719989074,1.33,-0.47,1.8,0.24,-0.788695652173913,0.6958663948817271,0.43,-2.0,2.43,-0.71,0.12347826086956518,0.3290704358927677,0.93,-0.48,1.4100000000000001,0.15,-3.244782608695652,145.07623976471396,189.73,-327.34,517.0699999999999,39.44,-32.782608695652186,266.5053384458895,358.08,-510.57,868.65,-110.18,46.74130434782607,200.1864302072706,414.75,-355.92,770.6700000000001,60.79,1.1008695652173912,0.692465378481305,2.41,0.24,2.17,0.92,2.41,1.1008695652173912,0.692465378481305,2.17,0.24,0.36363636363636365,510.57,277.8352173913043,2.0,1.29,0.13,-1.1600000000000001,-0.91,0.43,1.34,0.35,0.24,-0.10999999999999999,47.05,29.07,-17.979999999999997,181.69,-177.82,-359.51,24.58,-22.67,-47.25,0,normal
22,2.169691562652588,0.5313636363636364,0.5796903562169281,2.0,-0.08,2.08,0.415,-0.775,0.44699792265416943,0.03,-2.0,2.03,-0.8200000000000001,0.07272727272727272,0.36752948463752133,0.82,-1.19,2.01,0.055,56.83363636363637,110.94914212614776,498.63,-33.25,531.88,29.515,-6.0009090909090865,125.02132065444604,359.85,-217.92,577.77,-5.545,-28.230909090909098,87.54741076963688,269.5,-168.21,437.71000000000004,-47.025000000000006,1.1022727272727273,0.5725210066279691,2.89,0.26,2.63,0.975,2.89,1.1022727272727273,0.5725210066279691,2.63,0.26,0.5714285714285714,498.63,109.94272727272727,2.0,-0.08,0.92,1.0,-0.99,-0.44,0.55,-0.06,0.29,0.35,3.11,22.18,19.07,-3.5,-106.87,-103.37,3.42,-64.2,-67.62,1,fall
25,2.3866896629333496,-0.1232,0.32405915097915894,0.73,-0.99,1.72,-0.06,-0.8772,0.30772715187321387,-0.24,-1.74,1.5,-0.86,0.40399999999999997,0.26056029372616746,0.98,-0.03,1.01,0.38,-13.323999999999998,78.15631889574466,194.93,-141.85,336.78,-0.14,-37.67320000000001,158.4181276380116,449.45,-322.31,771.76,-55.57,35.1328,62.9172554179959,175.11,-112.63,287.74,34.75,1.0368,0.371603731592315,2.18,0.51,1.6700000000000002,0.96,2.18,1.0368,0.371603731592315,1.6700000000000002,0.51,0.9583333333333334,449.45,138.34199999999998,1.74,-0.03,0.04,0.07,-0.88,-0.64,0.24,0.41,0.31,-0.09999999999999998,-0.14,194.93,195.07,-10.95,149.31,160.26,20.58,9.86,-10.719999999999999,0,normal
25,3.2148802280426025,-0.16520000000000004,0.2007095745930755,0.2,-0.45,0.65,-0.17,-0.9184,0.08168435182660957,-0.81,-1.08,0.27,-0.9,0.2552,0.0891683800458436,0.45,0.11,0.34,0.24,1.2384000000000008,46.05824127124265,89.69,-86.63,176.32,9.13,64.84719999999999,64.20912522894753,182.49,-99.88,282.37,58.37,-35.082,48.033212294550246,86.27,-106.75,193.01999999999998,-34.92,0.9908,0.08265994596336648,1.18,0.86,0.31999999999999995,0.98,1.18,0.9908,0.08265994596336648,0.31999999999999995,0.86,0.7916666666666666,182.49,90.81039999999999,1.08,-0.03,0.02,0.05,-0.96,-1.03,-0.07000000000000006,0.29,0.25,-0.03999999999999998,39.63,-67.05,-106.68,53.57,105.85,52.279999999999994,-25.22,-62.58,-37.36,0,normal
25,2.4641671180725098,-0.1152,0.09764391088712768,0.08,-0.3,0.38,-0.11,-0.9456,0.13913662350366274,-0.65,-1.22,0.57,-0.95,0.2052,0.09708758932015976,0.41,0.02,0.38999999999999996,0.21,0.929999999999999,44.39163106187171,90.95,-80.84,171.79000000000002,-11.13,71.9744,79.10663236417034,204.03,-109.51,313.54,71.05,-30.3852,38.456957770993796,31.85,-103.74,135.59,-28.14,0.986,0.1265240425110316,1.23,0.73,0.5,0.98,1.23,0.986,0.1265240425110316,0.5,0.73,0.5416666666666666,204.03,98.3812,1.22,-0.12,0.04,0.16,-0.97,-0.91,0.05999999999999994,0.12,0.41,0.29,16.76,-25.51,-42.27,-109.51,167.1,276.61,26.69,-67.96,-94.64999999999999,0,normal
25,2.4692976474761963,-0.114,0.1326021618727739,0.07,-0.42,0.49,-0.08,-0.8244000000000001,0.14465706573364007,-0.59,-1.15,0.5599999999999999,-0.82,0.452,0.14997221964972937,0.74,0.12,0.62,0.43,-2.765199999999999,49.80106927566917,102.41,-123.27,225.68,6.14,-2.9947999999999992,99.30533781054605,176.38,-190.93,367.31,-12.98,-6.7360000000000015,63.26971313353649,111.3,-159.37,270.67,2.12,0.9643999999999999,0.16279025359850838,1.33,0.65,0.68,0.95,1.33,0.9643999999999999,0.16279025359850838,0.68,0.65,0.16666666666666666,190.93,98.99599999999998,1.15,0.06,-0.03,-0.09,-0.8,-0.69,0.1100000000000001,0.42,0.4,-0.019999999999999962,13.5,-79.24,-92.74,-125.68,-14.89,110.79,58.5,69.05,10.549999999999997,0,normal
25,2.432264804840088,-0.10239999999999999,0.6716973524834926,0.99,-1.71,2.7,0.08,-0.6192,0.3983917669832046,0.1,-1.59,1.6900000000000002,-0.61,0.25880000000000003,0.37535893932785636,0.91,-0.73,1.6400000000000001,0.29,6.119199999999999,43.90537437869461,79.69,-69.95,149.64,7.4,-65.186,69.00971060896671,88.72,-154.5,243.22,-85.15,6.3424000000000005,108.06668254986516,299.02,-193.73,492.75,11.1,1.034,0.34481879299133333,1.79,0.65,1.1400000000000001,0.93,1.79,1.034,0.34481879299133333,1.1400000000000001,0.65,0.5416666666666666,299.02,120.1996,1.71,0.4,0.08,-0.32,-0.76,-0.96,-0.19999999999999996,0.36,-0.01,-0.37,7.05,-9.66,-16.71,-61.59,-1.94,59.650000000000006,11.1,-105.18,-116.28,1,fall
22,2.0924885272979736,0.31681818181818183,0.11740797261954589,0.49,0.09,0.4,0.335,-0.8490909090909091,0.29430966993658536,-0.34,-1.46,1.1199999999999999,-0.765,0.38090909090909086,0.1896590698346978,0.78,0.04,0.74,0.4,-15.675909090909089,82.09406327697926,110.41,-182.23,292.64,11.755,-9.514090909090909,118.80795494687217,214.06,-190.06,404.12,-28.705000000000002,-8.758636363636361,95.61368099435376,149.02,-171.91,320.93,-27.055,1.005909090909091,0.30412496007725404,1.68,0.48,1.2,0.975,1.68,1.005909090909091,0.30412496007725404,1.2,0.48,0.6666666666666666,214.06,136.88500000000002,1.46,0.24,0.35,0.10999999999999999,-0.97,-0.8,0.16999999999999993,0.43,0.17,-0.26,26.21,-81.95,-108.16,-24.14,-115.37,-91.23,-159.36,130.0,289.36,0,normal
25,2.3595056533813477,0.0944,0.1605220649422793,0.57,-0.15,0.72,0.04,-0.9671999999999998,0.16957102739953347,-0.69,-1.66,0.97,-0.96,0.016000000000000004,0.09119576013536301,0.16,-0.31,0.47,0.02,-5.617600000000001,45.34259019582656,123.66,-164.52,288.18,-3.65,-25.683199999999996,39.235587345334,95.27,-143.22,238.49,-19.15,-6.2132000000000005,36.231379898277865,50.09,-143.34,193.43,-4.06,0.9872,0.17824421449236438,1.76,0.73,1.03,0.97,1.76,0.9872,0.17824421449236438,1.03,0.73,0.7083333333333334,164.52,44.1744,1.66,0.08,0.18,0.09999999999999999,-0.98,-0.99,-0.010000000000000009,0.01,0.02,0.01,-6.44,-10.67,-4.2299999999999995,-12.6,-3.04,9.559999999999999,-4.06,-14.26,-10.2,0,normal
25,2.4847445487976074,0.2584,0.35672912225758446,0.94,-0.34,1.28,0.22,-0.8443999999999999,0.6832220234545526,0.27,-2.0,2.27,-0.82,0.1784,0.380938315216519,0.74,-0.52,1.26,0.34,1.7899999999999991,64.84126547449034,99.82,-134.21,234.03,-2.23,-50.47,223.7318430994271,383.14,-353.34,736.48,-98.63,22.433600000000006,115.1180109308125,242.06,-201.48,443.53999999999996,1.33,1.102,0.5648672410398747,2.24,0.47,1.7700000000000002,0.95,2.24,1.102,0.5648672410398747,1.7700000000000002,0.47,0.75,383.14,205.3948,2.0,0.14,0.22,0.07999999999999999,-0.98,0.09,1.07,0.13,0.45,0.32,65.85,32.6,-33.24999999999999,-98.63,-99.54,-0.9100000000000108,-46.7,114.29,160.99,0,normal
