rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
25,2.5299999713897705,0.26880000000000004,0.4104603107081934,2.0,-0.05,2.05,0.19,-0.38839999999999997,0.2726517925853414,0.2,-0.85,1.05,-0.45,0.7056,0.31808122652345683,1.41,-0.12,1.5299999999999998,0.73,-15.6868,114.09513635266549,92.35,-501.91,594.26,-1.65,-43.037600000000005,142.19979902939386,271.95,-510.57,782.52,-10.31,25.0256,102.16256755289581,498.34,-80.38,578.72,6.87,0.9432,0.4095599264251,2.51,0.0,2.51,0.89,2.51,0.9432,0.4095599264251,2.51,0.0,0.625,510.57,95.47039999999998,2.0,0.794,0.13,0.23,0.1,-0.64,-0.1,0.54,0.71,0.85,0.14,-4.84,9.13,13.97,-25.79,-12.96,12.829999999999998,5.51,12.12,6.609999999999999,1,fall
25,3.240000009536743,0.0684,0.46449506635341853,0.66,-2.0,2.66,0.11,-0.3892,0.36042706150713305,0.04,-2.0,2.04,-0.32,0.8136,0.3558192425000836,2.0,-0.29,2.29,0.83,-1.253600000000001,153.63319015000198,498.63,-501.91,1000.54,12.99,8.420399999999999,105.88097454531984,425.62,-83.22,508.84000000000003,-18.2,-49.6588,133.98731952813046,73.98,-502.2,576.18,-9.37,1.0255999999999998,0.4781568780222658,2.93,0.56,2.37,0.92,2.93,1.0255999999999998,0.4781568780222658,2.37,0.56,0.6666666666666666,502.2,88.39280000000001,2.0,0.9135999999999999,0.12,0.25,0.13,-0.39,-0.34,0.04999999999999999,0.86,0.83,-0.030000000000000027,21.3,-8.24,-29.54,-27.85,-17.89,9.96,-29.91,1.75,31.66,1,fall
26,4.990000009536743,-0.07384615384615385,0.11669025402584135,0.19,-0.34,0.53,-0.065,-0.9938461538461539,0.2089416554558123,-0.51,-1.28,0.77,-1.02,-0.3169230769230769,0.19220341788364181,-0.09,-0.74,0.65,-0.235,-9.313846153846155,23.996575101780348,33.19,-84.83,118.02,-7.305,-27.853076923076927,42.879939250818055,76.16,-115.19,191.35,-35.97,-7.426923076923076,14.67278590295129,30.72,-33.24,63.96,-6.41,1.0642307692307693,0.23129501640844882,1.37,0.55,0.8200000000000001,1.09,1.37,1.0642307692307693,0.23129501640844882,0.8200000000000001,0.55,0.48,115.19,47.72423076923077,1.28,0.9938461538461539,0.08,-0.16,-0.24,-1.03,-0.51,0.52,-0.15,-0.35,-0.19999999999999998,-52.95,16.33,69.28,-32.18,-7.11,25.07,6.12,-13.16,-19.28,0,normal
15,2.820000171661377,-0.42866666666666664,0.575001449273536,0.17,-2.0,2.17,-0.44,-0.6419999999999998,0.49574186831454936,0.22,-2.0,2.22,-0.54,0.35200000000000004,0.6579861049336181,1.65,-0.48,2.13,0.63,15.580000000000002,42.50868499495133,128.91,-22.72,151.63,4.29,-16.18733333333334,36.872594442924424,21.89,-122.47,144.36,-0.53,35.815999999999995,69.71248277235371,250.13,-33.5,283.63,17.15,1.1366666666666667,0.6302342723902263,3.28,0.63,2.65,0.97,3.28,1.1366666666666667,0.6302342723902263,2.65,0.63,0.42857142857142855,250.13,48.96399999999999,2.0,0.8733333333333333,0.07,-0.44,-0.51,-0.94,-0.37,0.57,-0.24,0.63,0.87,-1.1,-1.45,-0.34999999999999987,0.85,-0.53,-1.38,-2.18,-6.65,-4.470000000000001,1,fall
15,1.4500000476837158,0.10999999999999997,0.08896227129680152,0.32,-0.04,0.36,0.12,0.1166666666666667,0.15513435037626794,0.34,-0.17,0.51,0.13,0.8893333333333333,0.16144289864781763,1.22,0.67,0.5499999999999999,0.85,-16.815333333333328,37.48762688573137,77.56,-64.6,142.16,-21.54,-2.709333333333334,31.787194741338997,60.56,-48.9,109.46000000000001,-11.7,6.117333333333333,48.1942165271588,84.98,-89.79,174.77,0.61,0.9219999999999999,0.15616840726783193,1.26,0.71,0.55,0.89,1.26,0.9219999999999999,0.15616840726783193,0.55,0.71,0.2857142857142857,89.79,49.43,1.22,0.8893333333333333,0.32,-0.04,-0.36,0.19,-0.12,-0.31,0.7,0.84,0.14,-10.06,5.83,15.89,-9.74,-33.24,-23.5,-30.15,-4.43,25.72,0,normal
36,7.0,0.1302777777777778,0.6909227209675524,0.85,-1.05,1.9,0.33,-0.18805555555555553,0.17508886632539236,0.13,-0.66,0.79,-0.245,0.49,0.37587231874667226,0.98,-0.3,1.28,0.5,-3.077777777777778,14.641787188164294,28.0,-29.86,57.86,-0.7649999999999999,-17.06111111111111,40.0784352259258,55.62,-103.38,159.0,-9.375,-2.6675,13.496483219183963,21.76,-37.86,59.620000000000005,0.215,0.9597222222222221,0.055728223734790985,1.08,0.82,0.2600000000000001,0.96,1.08,0.9597222222222221,0.055728223734790985,0.2600000000000001,0.82,0.08571428571428572,103.38,36.37,1.05,0.8400000000000002,-0.95,0.15,1.0999999999999999,0.13,-0.15,-0.28,-0.26,0.92,1.1800000000000002,-4.18,-9.44,-5.26,2.33,1.5,-0.8300000000000001,0.43,-9.15,-9.58,0,normal
25,4.799999952316284,0.22999999999999995,0.2817948426308284,1.06,-0.16,1.22,0.13,-1.0272,0.6331240004927945,-0.12,-2.0,1.88,-1.0,-0.45,0.32667516995735485,-0.01,-1.48,1.47,-0.42,-4.0024,41.345792337310456,60.64,-130.47,191.11,-8.19,-17.791999999999998,85.84981246339446,130.09,-179.95,310.03999999999996,-34.57,-6.339199999999998,37.93675679337916,65.98,-87.07,153.05,4.57,1.1840000000000002,0.7002083023405726,2.55,0.34,2.21,1.18,2.55,1.1840000000000002,0.7002083023405726,2.21,0.34,0.5833333333333334,179.95,81.498,2.0,1.0436,0.35,0.64,0.29000000000000004,-1.52,-1.63,-0.10999999999999988,-0.64,-0.78,-0.14,-35.12,-130.47,-95.35,130.09,48.65,-81.44,39.15,-9.42,-48.57,0,normal
33,6.400000095367432,-0.20242424242424242,0.22083690677497586,0.51,-0.57,1.08,-0.17,-0.9509090909090909,0.21119250158865188,-0.58,-1.4,0.82,-0.89,0.06272727272727273,0.14990148279938575,0.3,-0.42,0.72,0.06,0.8796969696969695,28.424277198906974,87.05,-84.63,171.68,-0.6,8.351515151515153,48.142756732010845,79.63,-161.22,240.85,13.53,0.5806060606060602,25.25124983780431,33.88,-71.14,105.02000000000001,6.66,1.0048484848484847,0.2323133822571519,1.55,0.6,0.9500000000000001,0.94,1.55,1.0048484848484847,0.2323133822571519,0.9500000000000001,0.6,0.9375,161.22,44.232727272727274,1.4,0.9509090909090909,-0.07,-0.05,0.020000000000000004,-0.9,-0.92,-0.020000000000000018,0.06,0.03,-0.03,2.83,-2.21,-5.04,59.54,-18.95,-78.49,24.31,6.4,-17.909999999999997,0,normal
17,3.200000047683716,-0.17882352941176471,0.1082175097281614,0.03,-0.38,0.41000000000000003,-0.18,-0.9388235294117646,0.22460750079141326,-0.49,-1.27,0.78,-0.98,0.19,0.24246133712408666,0.55,-0.2,0.75,0.23,9.658235294117647,31.332089627747088,68.27,-67.09,135.36,8.38,-14.490000000000002,55.811242035095404,86.21,-120.2,206.41,-7.18,1.8817647058823526,20.60622849871311,30.56,-43.84,74.4,-3.34,1.006470588235294,0.2348654182843493,1.38,0.51,0.8699999999999999,1.01,1.38,1.006470588235294,0.2348654182843493,0.8699999999999999,0.51,0.6875,120.2,56.06823529411765,1.27,0.9388235294117646,-0.38,-0.2,0.18,-0.86,-0.87,-0.010000000000000009,0.31,0.09,-0.22,8.38,0.24,-8.14,27.73,-120.2,-147.93,2.8,29.47,26.669999999999998,0,normal
18,1.75,-0.9794444444444443,0.02817429412910291,-0.89,-1.02,0.13,-0.985,-0.08333333333333334,0.0715377317142746,-0.03,-0.34,0.31000000000000005,-0.06,-0.19,0.049705012174770836,-0.08,-0.24,0.15999999999999998,-0.21,-0.26888888888888873,31.998294603249406,123.48,-35.16,158.64,-5.16,-7.95111111111111,12.927753951178921,22.03,-28.31,50.34,-12.035,4.138888888888888,15.392603223201984,40.58,-14.47,55.05,-0.20499999999999996,1.0055555555555555,0.020065253028182028,1.04,0.96,0.08000000000000007,1.01,1.04,1.0055555555555555,0.020065253028182028,0.08000000000000007,0.96,0.23529411764705882,123.48,22.138888888888893,1.02,0.9794444444444443,-0.89,-0.94,-0.04999999999999993,-0.34,-0.06,0.28,-0.09,-0.19,-0.1,123.48,-7.01,-130.49,-28.31,-13.91,14.399999999999999,14.32,-4.98,-19.3,0,normal
23,4.3999998569488525,-0.12000000000000001,0.08447700063546075,0.16,-0.24,0.4,-0.13,-0.8334782608695651,0.11933942028182297,-0.54,-1.02,0.48,-0.86,-0.5930434782608696,0.22620253962501463,-0.31,-1.0,0.69,-0.53,-3.998260869565216,28.24865220472296,65.73,-80.38,146.11,-5.11,-2.2,13.279001194640834,31.27,-24.99,56.26,-1.65,-0.38956521739130423,6.2746173213706244,13.34,-10.8,24.14,-1.15,1.0543478260869565,0.14371139282213316,1.41,0.77,0.6399999999999999,1.01,1.41,1.0543478260869565,0.14371139282213316,0.6399999999999999,0.77,0.8636363636363636,80.38,23.390869565217393,1.02,0.8626086956521739,-0.16,-0.05,0.11,-0.86,-0.69,0.17000000000000004,-0.45,-0.63,-0.18,-19.64,42.17,61.81,2.05,-15.4,-17.45,-2.11,0.46,2.57,0,normal
21,4.0,0.0680952380952381,0.20198066857051067,0.46,-0.36,0.8200000000000001,0.1,-0.7638095238095239,0.28800132274828516,-0.2,-1.25,1.05,-0.73,-0.3738095238095238,0.21046320795987575,-0.04,-0.83,0.7899999999999999,-0.34,24.324285714285715,28.692980425781595,79.5,-33.82,113.32,32.76,-21.79809523809524,89.4235514626347,150.98,-202.02,353.0,-35.89,1.0380952380952397,37.82702851388774,77.04,-82.22,159.26,2.3,0.909047619047619,0.2578547025342908,1.35,0.52,0.8300000000000001,0.89,1.35,0.909047619047619,0.2578547025342908,0.8300000000000001,0.52,0.75,202.02,78.40428571428572,1.25,0.7914285714285715,-0.11,0.1,0.21000000000000002,-1.19,-0.68,0.5099999999999999,-0.32,-0.24,0.08000000000000002,-31.14,42.67,73.81,92.89,-37.24,-130.13,44.27,10.66,-33.61,0,normal
15,1.440000057220459,-0.05466666666666667,0.1276080307966921,0.22,-0.29,0.51,-0.03,-0.9293333333333335,0.11919172230766142,-0.7,-1.12,0.42000000000000015,-0.94,0.22333333333333333,0.08482474930843058,0.41,0.11,0.3,0.22,-24.514666666666667,59.99697574124248,92.69,-103.51,196.2,-41.51,-14.365333333333338,96.10392959608636,132.93,-180.06,312.99,0.78,-14.705999999999998,50.18487077083804,85.19,-116.47,201.66,-25.36,0.9666666666666667,0.11623047711131454,1.14,0.75,0.3899999999999999,0.99,1.14,0.9666666666666667,0.11623047711131454,0.3899999999999999,0.75,0.8571428571428571,180.06,97.72333333333334,1.12,0.9293333333333335,-0.16,0.02,0.18,-0.96,-0.8,0.15999999999999992,0.41,0.11,-0.3,-89.01,-103.51,-14.5,21.62,49.33,27.709999999999997,-56.25,-52.64,3.6099999999999994,0,normal
23,2.2799999713897705,0.5373913043478261,0.5760067659901255,2.0,-0.09,2.09,0.16,-0.7278260869565218,0.4556808743940627,0.34,-2.0,2.34,-0.85,-0.022173913043478252,0.5783515486570361,1.57,-2.0,3.5700000000000003,-0.03,29.26826086956521,90.07476322236555,201.94,-214.11,416.05,21.56,-15.885652173913039,154.01990697268167,236.15,-510.57,746.72,7.36,-49.02565217391305,73.66789912882908,220.34,-175.96,396.3,-50.28,1.147391304347826,0.5926076226867177,3.46,0.49,2.9699999999999998,0.98,3.46,1.147391304347826,0.5926076226867177,2.9699999999999998,0.49,0.5909090909090909,510.57,116.23565217391302,2.0,0.9969565217391304,-0.09,0.89,0.98,-0.99,-0.42,0.5700000000000001,-0.08,0.2,0.28,-1.95,-37.16,-35.209999999999994,31.22,41.22,10.0,-34.32,24.81,59.129999999999995,1,fall
17,3.2100000381469727,-0.041176470588235294,0.32838396643527634,0.49,-0.65,1.1400000000000001,0.04,-0.601764705882353,0.4820429868553951,0.27,-2.0,2.27,-0.5,0.37058823529411766,0.5977193173663883,1.16,-0.32,1.48,0.74,20.519411764705882,50.900295243567626,153.52,-15.01,168.53,0.08,-11.419411764705883,32.24724415949917,36.84,-96.37,133.21,-2.94,10.42,63.979563729365964,233.61,-87.76,321.37,-2.58,1.0294117647058822,0.3217233009170165,2.02,0.54,1.48,0.97,2.02,1.0294117647058822,0.3217233009170165,1.48,0.54,0.4375,233.61,47.142941176470586,2.0,0.9229411764705883,0.21,-0.28,-0.49,-0.94,-0.24,0.7,-0.28,0.88,1.1600000000000001,-4.14,-3.1,1.0399999999999996,-2.94,3.43,6.37,-2.58,0.78,3.3600000000000003,1,fall
18,3.4100000858306885,-0.405,0.4260937483147825,0.26,-1.03,1.29,-0.6,-0.47777777777777775,0.46331993209565697,0.17,-2.0,2.17,-0.345,0.22000000000000003,0.537127435859444,0.78,-0.75,1.53,0.49,-7.189444444444446,65.1915484843768,96.92,-229.24,326.16,-2.705,-13.652777777777775,52.180665994166574,61.54,-170.34,231.88,-2.13,19.284444444444446,48.27848433487947,128.33,-64.93,193.26000000000002,8.06,0.9733333333333333,0.3839577182604417,2.37,0.5,1.87,0.95,2.37,0.9733333333333333,0.3839577182604417,1.87,0.5,0.29411764705882354,229.24,51.903333333333336,2.0,0.7394444444444445,0.26,-0.61,-0.87,-0.89,-0.31,0.5800000000000001,-0.43,0.66,1.09,-16.25,-1.32,14.93,16.39,8.06,-8.33,8.06,0.25,-7.8100000000000005,1,fall
25,2.4600000381469727,-0.06880000000000001,0.08207313811473275,0.13,-0.24,0.37,-0.08,-0.9628,0.10216489938656365,-0.71,-1.12,0.41000000000000014,-0.99,0.1232,0.07151456728061306,0.29,-0.01,0.3,0.13,-2.7728,25.26586259494551,35.28,-61.48,96.75999999999999,6.4,-17.159200000000002,35.984708780258316,69.45,-79.1,148.55,-25.1,-3.386,16.41327232252403,27.82,-40.03,67.85,-2.64,0.9792000000000001,0.10238489471922442,1.15,0.75,0.3999999999999999,1.0,1.15,0.9792000000000001,0.10238489471922442,0.3999999999999999,0.75,0.6666666666666666,79.1,39.7888,1.12,0.9628,-0.1,-0.04,0.060000000000000005,-0.94,-0.83,0.10999999999999999,0.12,0.13,0.010000000000000009,11.68,-9.08,-20.759999999999998,-36.43,-18.69,17.74,-3.91,19.46,23.37,0,normal
34,6.5899999141693115,-0.12823529411764706,0.16104715267040337,0.19,-0.49,0.6799999999999999,-0.135,-0.8876470588235295,0.26665218320739315,-0.43,-1.51,1.08,-0.88,-0.5441176470588235,0.26012954403363026,-0.15,-1.27,1.12,-0.5,-2.876470588235295,28.807847613722764,55.83,-58.03,113.86,-1.5,-57.92794117647059,63.96036688447335,67.34,-215.03,282.37,-55.445,-25.496470588235294,35.81981235102642,58.31,-100.8,159.11,-21.41,1.0808823529411764,0.3098716024132813,1.67,0.55,1.1199999999999999,1.0550000000000002,1.67,1.0808823529411764,0.3098716024132813,1.1199999999999999,0.55,0.45454545454545453,215.03,74.4735294117647,1.51,0.9058823529411765,-0.02,-0.19,-0.17,-0.91,-1.29,-0.38,-0.54,-0.47,0.07000000000000006,-34.77,6.02,40.790000000000006,-138.37,-45.78,92.59,-49.44,-27.77,21.669999999999998,0,normal
33,6.3999998569488525,-0.26212121212121214,0.10693916424063192,0.04,-0.45,0.49,-0.26,-0.9409090909090909,0.14667914891787698,-0.71,-1.35,0.6400000000000001,-0.9,-0.08696969696969699,0.13682755681159517,0.15,-0.45,0.6,-0.05,0.28878787878787937,21.998911018158342,72.98,-40.11,113.09,-3.16,-6.034848484848484,30.04877245009479,48.18,-82.89,131.07,-7.53,0.18030303030303038,14.010082861293256,27.31,-35.4,62.709999999999994,0.38,0.9948484848484848,0.15307516969044188,1.38,0.78,0.5999999999999999,0.95,1.38,0.9948484848484848,0.15307516969044188,0.5999999999999999,0.78,0.6875,82.89,28.710909090909087,1.35,0.9409090909090909,-0.39,-0.17,0.22,-0.71,-0.85,-0.14,0.04,0.01,-0.03,10.11,4.41,-5.699999999999999,34.63,-82.89,-117.52000000000001,-9.33,19.99,29.32,0,normal
24,4.6000001430511475,-0.036666666666666674,0.19048374726210762,0.3,-0.45,0.75,-0.04,-0.9883333333333333,0.20727353627653414,-0.7,-1.44,0.74,-0.95,-0.2791666666666667,0.2378877460277114,0.22,-0.56,0.78,-0.355,-6.019166666666666,20.386404659172648,27.06,-46.16,73.22,-7.52,16.28375,85.77088635542745,131.4,-170.67,302.07,55.21,-3.41625,35.090007844733776,92.58,-84.21,176.79,-2.53,1.0691666666666668,0.21319345504813772,1.52,0.73,0.79,1.03,1.52,1.0691666666666668,0.21319345504813772,0.79,0.73,0.30434782608695654,170.67,79.52916666666665,1.44,0.9883333333333333,-0.02,0.01,0.03,-1.02,-0.93,0.08999999999999997,0.22,-0.33,-0.55,-11.42,-1.69,9.73,56.89,3.51,-53.38,0.55,10.71,10.16,0,normal
17,3.2100000381469727,-0.45647058823529413,0.4884662370173422,0.75,-0.93,1.6800000000000002,-0.73,-0.2088235294117647,0.7281816596233146,2.0,-1.46,3.46,-0.07,0.29764705882352943,0.5971864178353848,2.0,-0.72,2.7199999999999998,0.41,1.96764705882353,44.70939855464002,67.07,-143.25,210.32,1.62,2.7964705882352954,43.16457313891458,144.99,-50.19,195.18,-0.17,-1.7311764705882349,49.968279673502984,110.33,-124.14,234.47,-0.55,1.0276470588235294,0.6048298253616954,2.95,0.24,2.71,0.98,2.95,1.0276470588235294,0.6048298253616954,2.71,0.24,0.375,144.99,40.48823529411764,2.0,0.861764705882353,-0.02,-0.84,-0.82,-0.99,-0.06,0.9299999999999999,-0.04,0.49,0.53,4.8,-1.68,-6.4799999999999995,-12.84,-2.66,10.18,-2.18,-0.89,1.29,1,fall
21,4.0,-0.06904761904761905,0.15290208507096176,0.2,-0.29,0.49,-0.09,-0.9366666666666665,0.15742723186708626,-0.53,-1.12,0.5900000000000001,-0.96,-0.20857142857142857,0.1526199762247955,0.12,-0.45,0.5700000000000001,-0.25,0.5680952380952382,20.649991675312517,53.24,-34.14,87.38,-1.06,31.41428571428571,58.69619592200405,141.94,-80.74,222.68,29.79,5.001904761904761,17.354396163234153,33.85,-46.21,80.06,8.5,0.9857142857142855,0.14736252673496844,1.18,0.63,0.5499999999999999,0.99,1.18,0.9857142857142855,0.14736252673496844,0.5499999999999999,0.63,0.75,141.94,59.02333333333333,1.12,0.9366666666666665,0.01,0.2,0.19,-0.92,-0.9,0.020000000000000018,-0.19,-0.26,-0.07,6.48,9.95,3.469999999999999,44.8,73.65,28.85000000000001,12.19,20.66,8.47,0,normal
21,4.0,-0.19666666666666666,0.14464900045742915,-0.01,-0.45,0.44,-0.21,-0.42333333333333334,0.5346992924376591,0.73,-1.04,1.77,-0.45,0.4585714285714285,0.5741279100887338,1.69,-0.19,1.88,0.65,21.670952380952386,56.54397570959809,220.27,-71.4,291.67,7.48,-2.8466666666666667,10.415327327229488,18.73,-22.8,41.53,-1.67,15.511428571428572,46.42581117069623,208.58,-16.63,225.21,3.32,0.9742857142857142,0.2974318649467711,2.03,0.5,1.5299999999999998,0.96,2.03,0.9742857142857142,0.2974318649467711,1.5299999999999998,0.5,0.45,220.27,35.92190476190477,1.69,0.8947619047619049,-0.03,-0.3,-0.27,-0.95,-0.12,0.83,-0.14,0.87,1.01,22.89,7.98,-14.91,-5.5,-0.39,5.11,-2.04,-3.81,-1.77,1,fall
28,5.3999998569488525,-0.10535714285714284,0.1627650463627259,0.24,-0.41,0.6499999999999999,-0.10500000000000001,-0.902142857142857,0.09750050874918142,-0.72,-1.16,0.43999999999999995,-0.915,-0.4242857142857143,0.1928812448196418,-0.06,-0.95,0.8899999999999999,-0.405,5.093214285714285,21.636755259848997,65.82,-28.11,93.92999999999999,-0.41500000000000004,9.940714285714284,58.085995502745526,147.71,-77.25,224.96,7.535,1.9885714285714289,21.358304779845778,43.98,-46.02,90.0,-1.1400000000000001,1.0317857142857143,0.11810395833139961,1.33,0.76,0.5700000000000001,1.03,1.33,1.0317857142857143,0.11810395833139961,0.5700000000000001,0.76,0.037037037037037035,147.71,47.98214285714287,1.16,0.9028571428571428,-0.16,0.04,0.2,-1.16,-0.86,0.29999999999999993,-0.36,-0.86,-0.5,30.6,41.18,10.579999999999998,31.76,12.46,-19.3,29.24,22.35,-6.889999999999997,0,normal
24,4.650000095367432,-0.11958333333333333,0.2712207374184303,0.34,-0.73,1.07,-0.11,-0.89,0.5016841202606867,-0.26,-1.94,1.68,-0.725,-0.45375000000000004,0.1533626704763978,-0.19,-0.82,0.6299999999999999,-0.455,0.401666666666667,17.95901219000031,32.92,-43.69,76.61,0.42999999999999994,-0.5545833333333311,49.021558875676824,96.48,-81.71,178.19,3.17,0.005833333333333949,30.32238488909338,55.15,-61.53,116.68,2.45,1.055,0.4931443037771258,2.02,0.42,1.6,0.89,2.02,1.055,0.4931443037771258,1.6,0.42,0.6521739130434783,96.48,45.39875,1.94,0.9066666666666667,-0.44,0.23,0.67,-0.73,-0.5,0.22999999999999998,-0.19,-0.66,-0.47000000000000003,11.34,16.19,4.850000000000001,-9.77,59.22,68.99,19.27,32.24,12.970000000000002,0,normal
15,2.8000001907348633,-0.14400000000000002,0.45118573938963485,0.18,-1.57,1.75,0.06,-0.5046666666666666,0.4287334614330691,0.47,-0.96,1.43,-0.56,0.30466666666666664,0.7369809715189073,1.79,-0.41,2.2,-0.19,-4.933333333333335,51.34631558164154,74.66,-162.08,236.74,-1.92,-9.228,17.78159329194097,12.14,-48.08,60.22,-6.74,-1.3493333333333333,25.683980406545434,33.14,-78.69,111.83,2.58,1.0313333333333334,0.4339662045213506,2.39,0.6,1.79,0.93,2.39,1.0313333333333334,0.4339662045213506,1.79,0.6,0.5714285714285714,162.08,32.66133333333334,1.79,0.9040000000000001,0.06,-0.29,-0.35,-0.96,-0.31,0.6499999999999999,-0.27,0.8,1.07,-1.92,1.47,3.3899999999999997,-12.31,-3.95,8.36,2.64,-5.37,-8.01,1,fall
29,5.6000001430511475,0.35068965517241385,0.4266725997637563,1.71,-0.08,1.79,0.35,-0.6144827586206897,0.510941611193746,0.64,-2.0,2.64,-0.82,0.04068965517241378,0.6367323447240087,1.21,-1.29,2.5,-0.01,-7.2110344827586195,76.56372604125401,228.77,-198.24,427.01,2.31,-13.99655172413793,30.449402794502753,80.16,-91.23,171.39,-20.28,-12.528620689655172,24.459735532406537,36.56,-70.72,107.28,-5.21,1.0741379310344825,0.4148882572571225,2.82,0.41,2.4099999999999997,0.98,2.82,1.0741379310344825,0.4148882572571225,2.4099999999999997,0.41,0.4642857142857143,228.77,58.97793103448275,2.0,0.9293103448275862,-0.08,0.74,0.82,-0.94,-0.41,0.53,-0.01,-1.29,-1.28,-1.79,29.73,31.52,-10.27,-9.22,1.049999999999999,-3.03,36.56,39.59,1,fall
16,1.5499999523162842,0.701875,0.4412288710710879,1.42,0.19,1.23,0.585,-0.6812499999999999,0.27649894514566714,-0.32,-1.22,0.8999999999999999,-0.685,0.06875,0.1489462990476769,0.33,-0.18,0.51,0.065,-23.99875,60.633800790758066,86.21,-123.22,209.43,-11.33,21.24375,80.79470146612339,163.76,-135.34,299.1,32.55,6.625624999999998,61.0388786450898,124.96,-105.65,230.61,2.28,1.020625,0.45308525687777573,1.65,0.41,1.24,1.03,1.65,1.020625,0.45308525687777573,1.24,0.41,0.13333333333333333,163.76,88.43937500000001,1.42,0.8512500000000001,0.43,0.19,-0.24,-0.7,-0.39,0.30999999999999994,0.16,0.05,-0.11,-10.69,49.33,60.019999999999996,12.47,-54.5,-66.97,53.33,124.96,71.63,0,normal
25,4.799999952316284,-0.024800000000000003,0.15764199947983407,0.34,-0.37,0.71,-0.03,-0.9664000000000001,0.1585580860967572,-0.58,-1.21,0.63,-1.02,-0.2112,0.1163443165779919,-0.06,-0.44,0.38,-0.19,-0.4519999999999999,14.81314703228183,33.3,-28.5,61.8,0.35,22.324399999999997,41.06827344800363,117.34,-31.48,148.82,20.08,4.4376,14.385984290273642,34.42,-21.06,55.480000000000004,1.83,1.0064,0.17284096736595755,1.34,0.62,0.7200000000000001,1.05,1.34,1.0064,0.17284096736595755,0.7200000000000001,0.62,0.625,117.34,37.9056,1.21,0.9664000000000001,-0.13,0.04,0.17,-1.04,-1.07,-0.030000000000000027,-0.13,-0.36,-0.22999999999999998,-9.69,7.43,17.119999999999997,-28.73,-28.47,0.26000000000000156,-1.8,19.82,21.62,0,normal
25,2.380000114440918,-0.1332,0.1352380617035505,0.12,-0.43,0.55,-0.12,-0.9211999999999999,0.1390239787470732,-0.67,-1.44,0.7699999999999999,-0.89,0.2364,0.11157508682497182,0.54,-0.07,0.6100000000000001,0.23,-17.689999999999998,34.723356932570134,84.78,-117.11,201.89,-20.55,-46.635600000000004,56.83293448638152,85.94,-136.69,222.63,-49.07,8.2168,46.522724440141445,71.21,-106.78,177.99,18.64,0.9739999999999999,0.1486887128646063,1.55,0.75,0.8,0.94,1.55,0.9739999999999999,0.1486887128646063,0.8,0.75,0.7916666666666666,136.69,75.43400000000001,1.44,0.9211999999999999,-0.14,0.12,0.26,-0.82,-0.93,-0.1100000000000001,0.32,0.15,-0.17,-20.55,18.11,38.66,-136.69,-24.95,111.74,34.93,53.07,18.14,0,normal
21,4.0,-0.09095238095238097,0.17070163332272956,0.33,-0.41,0.74,-0.1,-0.930952380952381,0.45263566763904894,-0.3,-1.7,1.4,-0.93,-0.4752380952380952,0.24658911264731556,-0.06,-1.19,1.13,-0.45,1.0671428571428576,27.080971759310472,48.15,-55.15,103.3,-3.25,-15.272857142857141,87.80232082028681,162.11,-155.02,317.13,-20.27,-5.9123809523809525,39.93081002243279,79.08,-75.2,154.28,-10.38,1.0747619047619046,0.487192149440229,1.84,0.39,1.4500000000000002,1.06,1.84,1.0747619047619046,0.487192149440229,1.4500000000000002,0.39,0.55,162.11,78.77285714285715,1.7,0.9361904761904762,-0.27,-0.06,0.21000000000000002,-0.93,-1.16,-0.22999999999999987,-0.55,-0.76,-0.20999999999999996,48.15,-4.57,-52.72,-8.4,-92.07,-83.66999999999999,-27.37,-10.38,16.990000000000002,0,normal
