rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,source_file,label,label_name
21,4.0,-0.19666666666666666,0.14464900045742915,-0.01,-0.45,0.44,-0.21,-0.42333333333333334,0.5346992924376591,0.73,-1.04,1.77,-0.45,0.4585714285714285,0.5741279100887338,1.69,-0.19,1.88,0.65,21.670952380952386,56.54397570959809,220.27,-71.4,291.67,7.48,-2.8466666666666667,10.415327327229488,18.73,-22.8,41.53,-1.67,15.511428571428572,46.42581117069623,208.58,-16.63,225.21,3.32,0.9742857142857142,0.2974318649467711,2.03,0.5,1.5299999999999998,0.96,2.03,0.9742857142857142,0.2974318649467711,1.5299999999999998,0.5,0.45,220.27,35.92190476190477,1.69,0.8947619047619049,-0.03,-0.3,-0.27,-0.95,-0.12,0.83,-0.14,0.87,1.01,22.89,7.98,-14.91,-5.5,-0.39,5.11,-2.04,-3.81,-1.77,fall_292.csv,1,fall
22,4.18999981880188,-0.24409090909090905,0.21575248364534344,-0.01,-0.72,0.71,-0.20500000000000002,-0.4372727272727273,0.5343548118385993,0.65,-1.05,1.7000000000000002,-0.45499999999999996,0.4800000000000001,0.5307676381565531,1.34,-0.19,1.53,0.715,13.047727272727276,59.704329900556274,143.98,-74.27,218.25,11.765,0.6099999999999994,27.79665087739888,66.4,-76.03,142.43,1.755,12.847272727272724,33.699074762177666,130.44,-22.46,152.9,4.77,1.0163636363636361,0.19000113920825024,1.41,0.44,0.97,0.985,1.41,1.0163636363636361,0.19000113920825024,0.97,0.44,0.42857142857142855,143.98,46.430454545454545,1.34,0.9218181818181819,-0.03,-0.3,-0.27,-0.98,-0.55,0.42999999999999994,-0.17,0.71,0.88,14.86,-74.27,-89.13,-13.19,8.63,21.82,1.42,-7.05,-8.469999999999999,fall_293.csv,1,fall
22,4.200000047683716,-0.3059090909090909,0.23615287806457458,0.11,-0.78,0.89,-0.315,-0.35954545454545456,0.6503660308057102,0.86,-2.0,2.86,-0.22999999999999998,0.4636363636363636,0.5789608544588062,2.0,-0.18,2.18,0.52,9.67727272727273,68.1120885139459,250.13,-109.32,359.45,6.95,-14.389545454545454,29.664375697085475,50.47,-95.22,145.69,-8.845,4.754090909090909,33.93261174166217,94.88,-49.08,143.95999999999998,0.2899999999999999,1.005,0.46702452265582883,2.92,0.46,2.46,0.96,2.92,1.005,0.46702452265582883,2.46,0.46,0.38095238095238093,250.13,44.336363636363636,2.0,0.875,-0.13,-0.4,-0.27,-0.98,-0.14,0.84,-0.18,0.85,1.03,14.42,5.09,-9.33,-10.64,-14.3,-3.66,2.9,-11.29,-14.19,fall_294.csv,1,fall
18,3.3999998569488525,-0.22277777777777777,0.1769614632543599,-0.04,-0.69,0.6499999999999999,-0.17,-0.5077777777777777,0.5296675489571743,0.77,-0.98,1.75,-0.765,0.35222222222222227,0.49052859310502456,1.35,-0.24,1.59,0.28,12.78722222222222,74.60362700578504,205.89,-95.95,301.84,5.405000000000001,-0.6583333333333332,18.502296280382573,39.18,-28.2,67.38,-6.505,6.117222222222222,32.031821642117364,114.89,-22.86,137.75,-4.720000000000001,0.9550000000000001,0.19755118473002206,1.52,0.53,0.99,0.94,1.52,0.9550000000000001,0.19755118473002206,0.99,0.53,0.35294117647058826,205.89,57.978888888888896,1.35,0.8566666666666666,-0.05,-0.27,-0.22000000000000003,-0.98,-0.87,0.10999999999999999,-0.23,0.19,0.42000000000000004,19.42,-8.61,-28.03,-8.91,-13.65,-4.74,4.25,-5.36,-9.61,fall_295.csv,1,fall
18,3.4000000953674316,-0.5555555555555556,0.48745705358007413,0.06,-1.69,1.75,-0.535,-0.33055555555555555,0.5864396285283735,0.72,-0.98,1.7,-0.36000000000000004,0.06277777777777777,0.33608131991345674,0.62,-0.3,0.9199999999999999,-0.01,6.40388888888889,57.848952417063124,216.72,-83.73,300.45,2.025,-6.256111111111111,40.73993186902515,53.4,-115.31,168.71,5.37,20.989444444444448,50.92523198390341,153.91,-70.71,224.62,19.555,1.0072222222222225,0.2571519476554796,1.91,0.62,1.29,0.99,1.91,1.0072222222222225,0.2571519476554796,1.29,0.62,0.47058823529411764,216.72,46.49944444444444,1.69,0.9011111111111111,0.06,-1.0,-1.06,-0.97,0.18,1.15,-0.27,0.01,0.28,5.91,2.15,-3.7600000000000002,13.46,9.76,-3.700000000000001,-7.47,-19.4,-11.93,fall_296.csv,1,fall
19,3.5899999141693115,-0.5678947368421053,0.5089049130498897,0.05,-1.89,1.94,-0.48,-0.2747368421052631,0.698159233835286,1.35,-1.16,2.51,-0.47,-0.12894736842105262,0.3132250652812891,0.5,-0.57,1.0699999999999998,-0.23,11.350526315789475,53.36943220751039,204.43,-75.89,280.32,1.93,5.531578947368422,53.51167923019318,184.89,-89.24,274.13,0.34,13.119473684210526,47.76245893001045,129.1,-84.96,214.06,18.13,1.0536842105263156,0.33037370298758795,1.97,0.51,1.46,0.99,1.97,1.0536842105263156,0.33037370298758795,1.46,0.51,0.7777777777777778,204.43,55.95368421052632,1.89,0.9426315789473684,0.05,-0.97,-1.02,-0.97,0.05,1.02,-0.21,-0.23,-0.020000000000000018,-1.16,-0.98,0.17999999999999994,-2.05,-14.17,-12.120000000000001,11.69,-5.83,-17.52,fall_297.csv,1,fall
20,3.799999952316284,-0.606,0.39146687700171223,-0.03,-1.2,1.17,-0.735,-0.39049999999999996,0.5489748819869918,0.51,-1.35,1.86,-0.305,-0.30650000000000005,0.21672866859156795,0.14,-0.94,1.08,-0.28500000000000003,15.3995,56.29583395589299,238.98,-21.55,260.53,0.25,-11.4125,62.52079585604844,69.06,-250.14,319.2,1.0499999999999998,10.093499999999999,34.095013260160584,74.64,-57.06,131.7,14.01,1.0074999999999998,0.2786598567958321,2.03,0.57,1.46,0.98,2.03,1.0074999999999998,0.2786598567958321,1.46,0.57,0.47368421052631576,250.14,42.9535,1.35,0.8949999999999999,-0.04,-1.05,-1.01,-1.0,-0.06,0.94,-0.22,-0.52,-0.30000000000000004,-16.31,2.46,18.77,-23.99,-4.41,19.58,13.94,-4.21,-18.15,fall_298.csv,1,fall
22,4.190000057220459,-0.5713636363636364,0.523106976717869,0.01,-2.0,2.01,-0.5249999999999999,-0.4895454545454546,0.6391324273890816,1.01,-2.0,3.01,-0.44499999999999995,-0.3195454545454545,0.2854316242486318,0.1,-1.01,1.11,-0.165,-5.880454545454543,23.923138525837427,47.39,-84.27,131.66,-2.44,14.280000000000001,43.19202538829196,138.86,-42.97,181.83,0.985,17.324545454545458,38.53833103946458,146.58,-38.56,185.14000000000001,9.33,1.0999999999999999,0.4412104562073145,2.83,0.42,2.41,1.01,2.83,1.0999999999999999,0.4412104562073145,2.41,0.42,0.5238095238095238,146.58,37.7159090909091,2.0,0.9559090909090909,-0.01,-0.8,-0.79,-0.99,0.04,1.03,-0.26,-0.72,-0.45999999999999996,-7.14,3.86,11.0,-7.47,-5.02,2.45,6.4,-1.09,-7.49,fall_299.csv,1,fall
22,4.190000057220459,0.4431818181818182,0.4405665871907648,1.08,-0.12,1.2000000000000002,0.545,-0.3831818181818182,0.6476138352858744,1.23,-1.16,2.3899999999999997,-0.405,0.08681818181818181,0.5083342204236103,2.0,-0.37,2.37,-0.095,3.9713636363636367,34.08018098759433,57.18,-83.65,140.83,8.61,-13.735000000000001,40.57812285902226,54.63,-122.34,176.97,-13.995000000000001,-12.54590909090909,49.40255253277149,93.4,-135.77,229.17000000000002,-17.465,1.035909090909091,0.3432846811239504,2.38,0.56,1.8199999999999998,0.975,2.38,1.035909090909091,0.3432846811239504,1.8199999999999998,0.56,0.42857142857142855,135.77,43.71272727272727,2.0,0.9331818181818182,0.0,0.99,0.99,-0.98,-0.32,0.6599999999999999,-0.14,-0.02,0.12000000000000001,20.63,5.19,-15.439999999999998,11.66,-1.08,-12.74,-10.12,13.96,24.08,fall_300.csv,1,fall
20,3.7899999618530273,-0.05399999999999999,0.1634625339336204,0.42,-0.29,0.71,-0.045,-0.5,0.7075234792458908,1.29,-1.71,3.0,-0.745,0.378,0.5431835979230517,1.65,-0.25,1.9,0.30000000000000004,8.098499999999998,75.21242494463684,250.13,-121.0,371.13,16.8,-3.8005000000000004,23.323722839745443,49.86,-44.58,94.44,-5.465,-11.9735,24.075027960851664,9.76,-82.27,92.03,-4.165,1.015,0.38769901510809834,2.38,0.41,1.97,0.975,2.38,1.015,0.38769901510809834,1.97,0.41,0.47368421052631576,250.13,55.908,1.71,0.916,-0.03,-0.23,-0.2,-1.01,-0.04,0.97,-0.19,0.97,1.16,11.34,29.39,18.05,-15.53,-12.35,3.1799999999999997,1.15,0.28,-0.8699999999999999,fall_301.csv,1,fall
16,3.009999990463257,-0.094375,0.109115764213976,0.23,-0.27,0.5,-0.11,-0.380625,0.6644142156817537,1.0,-1.09,2.09,-0.645,0.54125,0.5042601841642202,1.42,-0.13,1.5499999999999998,0.535,13.141874999999999,83.53416628092964,244.55,-80.9,325.45000000000005,17.78,-0.944375,22.675275806848894,34.04,-71.81,105.85,-0.125,-5.120000000000001,16.370875358391803,32.32,-31.89,64.21000000000001,-6.365,1.02125,0.2745632896073326,1.76,0.61,1.15,0.945,1.76,1.02125,0.2745632896073326,1.15,0.61,0.4666666666666667,244.55,63.58187500000001,1.42,0.925,-0.05,-0.12,-0.06999999999999999,-0.94,-0.94,0.0,-0.04,0.25,0.29,21.03,-29.53,-50.56,8.49,-4.88,-13.370000000000001,0.89,-11.13,-12.020000000000001,fall_302.csv,1,fall
17,3.200000047683716,-0.7170588235294117,0.5302094480707878,-0.07,-2.0,1.93,-0.82,-0.30176470588235293,0.6050540811997475,1.1,-1.05,2.1500000000000004,-0.18,-0.28411764705882353,0.4708378014710774,0.23,-2.0,2.23,-0.22,-18.75470588235294,65.82187602895095,72.49,-250.14,322.63,-1.97,12.79529411764706,32.63028905741701,111.62,-43.31,154.93,10.56,27.12705882352941,61.85536130408441,250.13,-33.51,283.64,20.56,1.118235294117647,0.5199787891601644,3.02,0.63,2.39,1.02,3.02,1.118235294117647,0.5199787891601644,2.39,0.63,0.4375,250.14,43.01705882352941,2.0,0.9976470588235292,-0.07,-0.99,-0.9199999999999999,-0.96,0.1,1.06,-0.12,-0.28,-0.16000000000000003,-1.65,-1.88,-0.22999999999999998,10.56,-1.61,-12.17,8.57,-3.29,-11.86,fall_303.csv,1,fall
26,4.990000009536743,-0.505,0.5474175737040234,0.03,-2.0,2.03,-0.175,-0.5226923076923077,0.5250185344713666,0.79,-1.18,1.97,-0.78,-0.18038461538461537,0.22619426640356327,0.81,-0.47,1.28,-0.195,-7.306538461538461,13.124300497110754,10.58,-53.65,64.23,-2.3049999999999997,-4.92923076923077,40.38605134677833,26.18,-196.99,223.17000000000002,3.1500000000000004,15.942307692307695,43.18187530042597,160.78,-42.01,202.79,4.785,1.0326923076923078,0.31419175918292563,2.46,0.59,1.87,0.99,2.46,1.0326923076923078,0.31419175918292563,1.87,0.59,0.56,196.99,29.164615384615388,2.0,0.9753846153846154,-0.05,-1.01,-0.96,-0.95,0.02,0.97,-0.12,-0.38,-0.26,0.9,-1.49,-2.39,15.12,2.41,-12.709999999999999,-3.84,16.57,20.41,fall_304.csv,1,fall
21,4.0,0.5461904761904762,0.49512095684263036,1.84,-0.02,1.86,0.54,-0.6019047619047619,0.3211170977637137,0.12,-0.98,1.1,-0.52,-0.17333333333333337,0.20867039400291873,0.17,-0.67,0.8400000000000001,-0.09,-17.163333333333334,35.445741258059954,39.15,-129.11,168.26000000000002,-15.55,8.573809523809524,67.70329190491334,131.32,-241.65,372.97,5.98,-6.283333333333333,29.631102128225564,56.95,-105.0,161.95,-3.75,1.0052380952380953,0.2320047208058286,1.9,0.72,1.18,0.98,1.9,1.0052380952380953,0.2320047208058286,1.18,0.72,0.5,241.65,45.59047619047619,1.84,0.9128571428571429,-0.02,0.85,0.87,-0.96,-0.52,0.43999999999999995,-0.05,0.03,0.08,16.95,-6.76,-23.71,-0.22,-9.0,-8.78,10.26,4.21,-6.05,fall_305.csv,1,fall
23,4.3999998569488525,0.5704347826086956,0.526052868591513,2.0,0.01,1.99,0.31,-0.6682608695652174,0.33850811960065763,-0.06,-1.56,1.5,-0.56,-0.10869565217391304,0.30536571736832796,1.11,-0.41,1.52,-0.22,-3.0982608695652183,21.244709641391562,43.98,-51.08,95.06,-3.97,23.103478260869565,48.0375117257995,173.97,-27.22,201.19,10.47,-15.471304347826083,55.639324166239554,54.69,-250.14,304.83,-7.1,1.0330434782608695,0.43632176182479965,2.77,0.24,2.5300000000000002,0.99,2.77,1.0330434782608695,0.43632176182479965,2.5300000000000002,0.24,0.5,250.14,39.61086956521739,2.0,0.9199999999999998,0.01,0.87,0.86,-0.91,-0.39,0.52,-0.19,0.04,0.23,-3.97,1.85,5.82,-11.73,-5.14,6.590000000000001,-13.19,6.47,19.66,fall_306.csv,1,fall
21,4.0,0.4957142857142857,0.5829114120393546,2.0,-0.12,2.12,0.28,-0.6504761904761904,0.256173304434248,-0.18,-0.96,0.78,-0.68,-0.3014285714285715,0.24216287317187402,0.06,-0.7,0.76,-0.34,-18.157619047619047,24.51672794333736,28.21,-97.0,125.21000000000001,-15.58,20.41952380952381,45.4044313339778,173.61,-61.04,234.65,11.31,-0.8804761904761905,20.869826898225696,58.56,-26.38,84.94,-4.31,1.0438095238095237,0.34354732120155135,2.32,0.5,1.8199999999999998,0.98,2.32,1.0438095238095237,0.34354732120155135,1.8199999999999998,0.5,0.55,173.61,36.60857142857143,2.0,0.9123809523809522,-0.07,0.9,0.97,-0.96,-0.44,0.52,-0.3,-0.01,0.29,-15.58,4.86,20.44,-10.34,-2.08,8.26,-5.86,2.1,7.960000000000001,fall_307.csv,1,fall
21,4.009999990463257,0.43190476190476185,0.4633855743073909,1.06,-0.05,1.11,0.23,-0.5004761904761904,0.4424983185332594,0.29,-1.0,1.29,-0.53,0.2361904761904762,0.39728423314393174,1.11,-0.27,1.3800000000000001,0.2,24.600000000000005,63.428859598766245,250.13,-89.83,339.96,12.69,-30.921904761904763,60.02020848173119,45.56,-250.14,295.7,-15.08,-4.246190476190476,22.161426505572802,53.17,-51.14,104.31,-2.53,0.9976190476190476,0.20032235925888955,1.47,0.54,0.9299999999999999,0.98,1.47,0.9976190476190476,0.20032235925888955,0.9299999999999999,0.54,0.5,250.14,49.78142857142858,1.11,0.9095238095238096,-0.05,0.93,0.9800000000000001,-0.99,-0.07,0.9199999999999999,-0.27,0.33,0.6000000000000001,0.33,1.47,1.14,-10.19,1.34,11.53,-1.08,2.73,3.81,fall_308.csv,1,fall
19,3.5999999046325684,0.5194736842105263,0.511375853123605,1.47,-0.12,1.5899999999999999,0.43,-0.4568421052631579,0.6258776294273058,1.59,-0.99,2.58,-0.57,0.027894736842105264,0.2676145434382241,0.68,-0.25,0.93,-0.1,4.023157894736842,29.94531980731836,93.86,-68.34,162.2,1.74,-3.5415789473684214,27.581104897527602,71.44,-51.63,123.07,-1.8,-14.848947368421056,31.00645146036132,60.95,-81.53,142.48000000000002,-16.89,1.0378947368421052,0.30875338859802043,2.09,0.74,1.3499999999999999,0.98,2.09,1.0378947368421052,0.30875338859802043,1.3499999999999999,0.74,0.5555555555555556,93.86,33.23947368421052,1.59,0.9536842105263157,-0.12,0.95,1.0699999999999998,-0.91,-0.18,0.73,-0.15,0.15,0.3,-8.44,3.62,12.059999999999999,7.21,2.02,-5.1899999999999995,0.45,1.78,1.33,fall_309.csv,1,fall
25,4.799999952316284,0.39,0.4311902132470077,1.04,-0.15,1.19,0.16,-0.636,0.3184205814118595,-0.11,-1.08,0.9700000000000001,-0.62,0.018800000000000008,0.2300782475593901,0.55,-0.29,0.8400000000000001,-0.1,3.8783999999999987,17.97880133193905,36.51,-31.35,67.86,5.18,-16.6256,41.82685432032074,79.74,-168.59,248.32999999999998,-9.42,-12.7104,27.632572790096834,45.83,-92.3,138.13,-9.44,0.9296,0.14099290762304323,1.1,0.5,0.6000000000000001,0.98,1.1,0.9296,0.14099290762304323,0.6000000000000001,0.5,0.8333333333333334,168.59,32.287600000000005,1.08,0.8603999999999999,-0.15,0.9,1.05,-0.96,-0.37,0.59,-0.23,0.16,0.39,1.79,-6.2,-7.99,-3.88,-17.21,-13.330000000000002,9.57,3.44,-6.130000000000001,fall_310.csv,1,fall
22,4.200000047683716,-0.16954545454545455,0.13105714030900423,0.25,-0.38,0.63,-0.165,-0.43636363636363634,0.6553337605085959,1.07,-2.0,3.0700000000000003,-0.47000000000000003,0.46,0.37489046019185013,1.0,-0.01,1.01,0.41500000000000004,13.666818181818183,34.36460296603159,75.79,-62.49,138.28,16.44,-1.891818181818183,22.87167027785031,37.04,-86.84,123.88,0.0,-0.8209090909090907,30.362793006148152,50.57,-119.32,169.89,1.685,0.9550000000000001,0.28905016865589267,2.04,0.56,1.48,0.94,2.04,0.9550000000000001,0.28905016865589267,1.48,0.56,0.47619047619047616,119.32,33.93772727272727,2.0,0.9009090909090908,-0.16,-0.3,-0.13999999999999999,-0.8,0.14,0.9400000000000001,0.11,0.9,0.79,30.55,3.72,-26.830000000000002,-15.53,1.95,17.48,11.24,-2.81,-14.05,fall_311.csv,1,fall
26,5.009999990463257,-0.15884615384615383,0.18851688355321222,0.02,-0.95,0.97,-0.095,-0.40346153846153854,0.6971710969780219,1.76,-1.22,2.98,-0.71,0.5153846153846153,0.5188774866515661,1.75,-0.08,1.83,0.6,22.841153846153848,66.7674979807944,250.13,-105.94,356.07,8.885,-0.8796153846153845,13.374231486188425,50.95,-15.34,66.29,-3.4299999999999997,-0.0692307692307694,25.547132273204664,78.86,-83.78,162.64,-0.03500000000000003,1.04,0.3689119136054025,2.34,0.6,1.7399999999999998,0.98,2.34,1.04,0.3689119136054025,1.7399999999999998,0.6,0.44,250.13,46.89115384615385,1.76,0.9588461538461538,-0.05,-0.23,-0.18,-0.97,0.0,0.97,-0.07,0.9,0.97,-0.95,-5.01,-4.06,-5.08,-12.92,-7.84,-2.48,2.84,5.32,fall_312.csv,1,fall
26,5.0,-0.12538461538461537,0.17403978325039984,0.39,-0.43,0.8200000000000001,-0.1,-0.37153846153846154,0.6901344350643129,0.59,-1.89,2.48,-0.5,0.4507692307692307,0.5154332009246054,1.86,-0.15,2.0100000000000002,0.48,11.445000000000002,37.114437864529215,142.61,-62.22,204.83,3.9000000000000004,-0.7092307692307693,17.155291177494345,46.73,-24.99,71.72,-5.47,-6.738846153846153,20.17012173030655,27.08,-51.56,78.64,-0.27,0.9884615384615384,0.3591065837067575,2.66,0.62,2.04,0.965,2.66,0.9884615384615384,0.3591065837067575,2.04,0.62,0.48,142.61,29.274615384615387,1.89,0.8969230769230768,-0.04,-0.24,-0.19999999999999998,-0.99,0.28,1.27,-0.03,0.77,0.8,-14.16,11.36,25.52,-9.14,-15.49,-6.35,-0.6,11.9,12.5,fall_313.csv,1,fall
22,4.210000038146973,-0.26,0.2773342490827372,0.06,-0.75,0.81,-0.12,-0.25181818181818183,0.684603718279598,0.69,-1.04,1.73,-0.24,0.35772727272727267,0.5542041210530717,2.0,-0.27,2.27,0.28500000000000003,18.352272727272727,71.4978206082647,250.13,-73.13,323.26,8.334999999999999,-1.0490909090909097,32.8954870126719,50.68,-117.03,167.71,3.1799999999999997,18.01772727272727,44.16970238607522,156.81,-40.07,196.88,8.91,0.9904545454545454,0.3123715320351297,2.22,0.5,1.7200000000000002,0.97,2.22,0.9904545454545454,0.3123715320351297,1.7200000000000002,0.5,0.47619047619047616,250.13,46.24363636363636,2.0,0.868181818181818,0.06,-0.57,-0.6299999999999999,-1.04,0.33,1.37,-0.23,0.68,0.91,-29.6,15.41,45.010000000000005,-30.67,2.69,33.36,-9.05,-0.06,8.99,fall_314.csv,1,fall
22,4.199999809265137,-0.44590909090909087,0.39264256241291756,-0.02,-1.03,1.01,-0.36,-0.3222727272727273,0.7570930106927596,0.92,-2.0,2.92,-0.31,0.2113636363636364,0.3763647604391688,1.35,-0.22,1.57,0.15500000000000003,10.073181818181817,23.843040591166947,53.25,-32.41,85.66,10.620000000000001,3.5077272727272732,20.391381917209696,44.31,-42.24,86.55000000000001,5.175,2.588636363636363,44.47570158395797,114.05,-139.34,253.39,4.545,1.0204545454545455,0.37789488678010114,2.6,0.59,2.0100000000000002,0.975,2.6,1.0204545454545455,0.37789488678010114,2.0100000000000002,0.59,0.47619047619047616,139.34,33.21545454545455,2.0,0.9036363636363636,-0.03,-0.93,-0.9,-0.98,0.3,1.28,-0.22,0.28,0.5,-1.37,-1.61,-0.24,-3.92,-22.4,-18.479999999999997,3.15,3.92,0.77,fall_315.csv,1,fall
25,4.809999942779541,-0.4159999999999999,0.37664085457280566,0.06,-0.98,1.04,-0.48,-0.22520000000000004,0.663288021903004,0.82,-0.98,1.7999999999999998,-0.04,0.23240000000000002,0.4384943937307903,1.25,-0.41,1.66,0.38,18.871599999999997,42.60851036667049,199.9,-40.1,240.0,9.85,0.6147999999999991,26.662764004006288,40.08,-66.19,106.27,4.34,19.276,37.72281305788316,138.21,-22.36,160.57,6.47,0.9972,0.16412698335943016,1.52,0.56,0.96,0.99,1.52,0.9972,0.16412698335943016,0.96,0.56,0.4583333333333333,199.9,32.696,1.25,0.8603999999999999,0.02,-0.75,-0.77,-0.95,0.51,1.46,-0.24,0.42,0.6599999999999999,5.83,3.24,-2.59,2.6,-8.67,-11.27,4.33,-5.41,-9.74,fall_316.csv,1,fall
19,3.6100001335144043,0.3389473684210526,0.4297013786966492,1.23,-0.14,1.37,0.37,-0.3815789473684211,0.7856933467248651,1.9,-1.82,3.7199999999999998,-0.38,0.42842105263157887,0.5768714776745215,2.0,-0.15,2.15,0.51,24.04842105263158,50.69154929167822,180.13,-31.56,211.69,8.7,-9.41631578947368,37.582414210568444,71.2,-81.08,152.28,-2.78,-1.2199999999999995,27.654236364233398,52.85,-51.44,104.28999999999999,-1.69,1.0868421052631578,0.5979414002464246,2.84,0.38,2.46,0.97,2.84,1.0868421052631578,0.5979414002464246,2.46,0.38,0.5555555555555556,180.13,47.60157894736842,2.0,0.9042105263157897,-0.09,0.69,0.7799999999999999,-0.98,0.07,1.05,-0.0,0.66,0.66,-8.98,-6.27,2.710000000000001,-22.84,-1.63,21.21,2.56,-1.91,-4.47,fall_317.csv,1,fall
22,4.200000047683716,0.37454545454545446,0.511037481364437,1.16,-0.13,1.29,0.2,-0.5390909090909092,0.5654320648083374,0.82,-1.64,2.46,-0.62,0.16045454545454543,0.4083005110936152,1.76,-0.08,1.84,0.0,18.49227272727273,37.72868416569095,133.02,-21.28,154.3,6.095,-18.194999999999997,24.12769910881919,38.46,-64.18,102.64000000000001,-20.715000000000003,-10.115909090909092,30.145985543224395,42.74,-127.43,170.17000000000002,-5.050000000000001,1.0195454545454545,0.36827108639369593,2.44,0.41,2.03,0.98,2.44,1.0195454545454545,0.36827108639369593,2.03,0.41,0.5238095238095238,133.02,37.97909090909091,1.76,0.9404545454545455,-0.13,0.96,1.0899999999999999,-0.98,-0.21,0.77,-0.07,0.15,0.22,-0.73,5.05,5.779999999999999,-20.67,-3.88,16.790000000000003,3.85,5.23,1.3800000000000003,fall_318.csv,1,fall
23,4.4100000858306885,0.3752173913043478,0.5198240048780268,1.41,-0.24,1.65,0.63,-0.5786956521739129,0.4335823749754227,0.59,-0.97,1.56,-0.67,0.0982608695652174,0.2907146707045344,0.59,-0.33,0.9199999999999999,0.12,14.17304347826087,62.6265445779244,250.13,-62.4,312.53,5.89,-22.859130434782614,35.65388171051881,47.76,-124.24,172.0,-19.22,-13.839565217391305,55.10852825258544,61.46,-237.96,299.42,-5.08,0.987391304347826,0.17342059726950618,1.59,0.68,0.91,0.98,1.59,0.987391304347826,0.17342059726950618,0.91,0.68,0.5,250.13,43.510434782608684,1.41,0.8626086956521739,-0.24,0.79,1.03,-0.91,-0.52,0.39,-0.24,0.34,0.5800000000000001,1.47,13.68,12.209999999999999,-2.27,4.04,6.3100000000000005,5.44,2.67,-2.7700000000000005,fall_319.csv,1,fall
23,4.400000095367432,0.39608695652173903,0.47994070780040377,2.0,-0.08,2.08,0.52,-0.4130434782608695,0.6091755589812177,0.34,-2.0,2.34,-0.04,0.3847826086956522,0.5714564293040069,2.0,-1.13,3.13,0.62,16.379565217391306,32.746802408543495,126.08,-22.02,148.1,9.42,11.681739130434783,57.70487057213659,250.13,-24.92,275.05,-2.15,-12.816521739130437,43.72815211453347,80.5,-167.76,248.26,-5.4,1.0265217391304347,0.5660437559030554,3.46,0.13,3.33,0.96,3.46,1.0265217391304347,0.5660437559030554,3.33,0.13,0.45454545454545453,250.13,40.73260869565217,2.0,0.8439130434782609,-0.07,0.62,0.69,-0.99,0.08,1.07,-0.02,0.66,0.68,-11.26,-2.05,9.21,-6.53,-8.51,-1.9799999999999995,-5.4,-6.91,-1.5099999999999998,fall_320.csv,1,fall
22,4.200000047683716,0.25545454545454543,0.4695055887159362,1.02,-0.21,1.23,-0.04,-0.6204545454545455,0.4487068963007798,0.33,-1.49,1.82,-0.82,0.1968181818181818,0.4061361062458456,1.29,-0.21,1.5,0.010000000000000002,18.324090909090913,35.5251758695544,121.88,-16.33,138.20999999999998,9.695,-21.981818181818184,23.68413486188263,26.77,-85.88,112.64999999999999,-20.955,-11.165454545454544,30.615212018315447,52.69,-109.21,161.89999999999998,-5.535,1.0036363636363637,0.209615190619688,1.51,0.49,1.02,0.98,1.51,1.0036363636363637,0.209615190619688,1.02,0.49,0.5714285714285714,121.88,38.54818181818182,1.49,0.922272727272727,-0.15,0.9,1.05,-0.82,-0.16,0.6599999999999999,0.05,0.34,0.29000000000000004,34.18,5.55,-28.63,-4.37,-21.05,-16.68,3.27,-11.24,-14.51,fall_321.csv,1,fall
29,5.6000001430511475,0.35068965517241385,0.4266725997637563,1.71,-0.08,1.79,0.35,-0.6144827586206897,0.510941611193746,0.64,-2.0,2.64,-0.82,0.04068965517241378,0.6367323447240087,1.21,-1.29,2.5,-0.01,-7.2110344827586195,76.56372604125401,228.77,-198.24,427.01,2.31,-13.99655172413793,30.449402794502753,80.16,-91.23,171.39,-20.28,-12.528620689655172,24.459735532406537,36.56,-70.72,107.28,-5.21,1.0741379310344825,0.4148882572571225,2.82,0.41,2.4099999999999997,0.98,2.82,1.0741379310344825,0.4148882572571225,2.4099999999999997,0.41,0.4642857142857143,228.77,58.97793103448275,2.0,0.9293103448275862,-0.08,0.74,0.82,-0.94,-0.41,0.53,-0.01,-1.29,-1.28,-1.79,29.73,31.52,-10.27,-9.22,1.049999999999999,-3.03,36.56,39.59,fall_322.csv,1,fall
