1780823014.3071253,-0.8215,-2.0,1.1821,203.3359,250.1298,250.1298,2.4642
1780823014.5071466,-1.592,1.2341,0.4285,52.7176,-78.0382,174.2443,2.0594
1780823014.7065232,-0.7742,0.0859,0.9087,134.3282,-4.084,75.542,1.1968
1780823014.9067426,-0.3699,-0.5596,0.6646,28.8168,1.542,5.2061,0.9442
1780823015.106716,-0.6841,-0.1858,0.7114,37.3435,-32.4962,-16.7176,1.0043
1780823015.3056512,-0.4856,-0.4363,0.6736,-3.9237,14.3282,-2.084,0.938
1780823015.5058253,-0.4587,-0.3267,0.8384,19.0534,-28.2443,2.7634,1.01
1780823015.705972,-0.3743,-0.3018,0.8774,3.542,-8.0687,-3.2977,1.0005
1780823015.9061842,-0.4321,-0.3503,0.802,-6.5725,-3.0534,-0.7481,0.9761
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823027.947537,0.1299,-0.9453,-0.2739,-1.5115,-0.7252,0.0458,0.9927
1780823028.1448715,0.1365,-0.959,-0.3215,8.8168,0.8321,5.2214,1.0206
1780823028.3449018,0.1006,-0.9373,-0.269,-1.3588,6.0076,8.1679,0.9803
1780823028.5441642,0.0603,-0.7874,-0.2002,-9.687,3.9771,5.0153,0.8146
1780823028.7443929,0.1096,-0.9861,-0.2981,11.7252,-5.1756,18.7634,1.036
1780823028.944581,0.0684,-0.856,-0.321,0.2901,-8.3893,11.8015,0.9167
1780823029.1443481,0.0408,-0.7095,-0.0378,38.2595,-12.0076,-5.8702,0.7117
1780823029.3451355,0.0171,-0.5039,-0.2349,61.0382,7.4885,10.916,0.5562
1780823029.5444589,-0.1567,-0.3884,-1.0022,76.3053,-225.2672,-4.1221,1.0862
1780823029.7439651,-2.0,0.2253,1.9999,161.2824,250.1298,196.9542,2.8373
1780823029.9448605,-0.3638,-0.1421,1.0249,-39.4122,71.4809,18.4351,1.0968
1780823030.148786,0.0386,-0.0254,0.8755,-46.3435,58.2443,5.2672,0.8767
1780823030.344002,-0.2036,-0.3562,0.9646,22.7176,-10.3282,-24.084,1.0482
1780823030.5446267,0.0178,-0.6626,1.1926,19.0,13.4962,-18.1527,1.3644
1780823030.7446578,-0.2434,-0.2327,0.9871,10.7786,-8.0611,-12.4962,1.0429
1780823030.9444516,-0.4031,-0.2478,0.812,-7.0076,-10.5878,-5.4122,0.9398
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823038.9799163,0.1504,-0.9875,-0.3313,-10.1679,-7.1908,-3.855,1.0524
1780823039.173015,0.1687,-0.9326,-0.3186,8.3817,11.8931,-6.084,0.9999
1780823039.3730228,0.1003,-0.8577,-0.3604,-15.2519,39.6641,-8.2901,0.9357
1780823039.5733597,0.1367,-1.0198,-0.3943,-8.313,28.4504,6.458,1.1019
